path	type	species	counts	natoms	contcar_size	tebeg	teend	nsw
nscc1741_XM/xumeng/13-dielectric/PCMs/23-GeAs4Te7/opt3	opt	Ge Te As	1 7 4	12	1634			500
nscc1741_XM/xumeng/13-dielectric/PCMs/24-GePb4Te5/opt3	opt	Ge Te Pb	3 15 12	30	3614			500
nscc1741_XM/xumeng/13-dielectric/PCMs/25-GeSb2Te4/opt3	opt	Ge Sb Te	3 6 12	21	2624			500
nscc1741_XM/xumeng/13-dielectric/PCMs/26-GeSb2Te4-2/opt3	opt	Ge Sb Te	3 6 12	21	2624			500
nscc1741_XM/xumeng/13-dielectric/PCMs/27-GeSb4Te4/opt3	opt	Ge Sb Te	1 4 4	9	1304			500
nscc1741_XM/xumeng/13-dielectric/PCMs/28-GeSb4Te7/opt3	opt	Ge Sb Te	1 4 7	12	1634			500
nscc1741_XM/xumeng/13-dielectric/PCMs/29-GeSb/opt3	opt	Ge Sb	4 4	8	1183			500
nscc1741_XM/xumeng/13-dielectric/PCMs/31-InBi3Se6/opt3	opt	In Bi Se	3 9 18	30	3614			500
nscc1741_XM/xumeng/13-dielectric/PCMs/32-K2Bi8Se13/opt3	opt	K Bi Se	4 16 26	46	5374			500
nscc1741_XM/xumeng/13-dielectric/PCMs/33-KBiSe2/opt3	opt	K Bi Se	4 4 8	16	2074			500
nscc1741_XM/xumeng/13-dielectric/PCMs/34-Pb2Bi2Se5/opt3	opt	Bi Pb Se	2 2 5	9	1304			500
nscc1741_XM/xumeng/13-dielectric/PCMs/35-PbBi2Se4/opt3	opt	Bi Pb Se	6 3 12	21	2624			500
nscc1741_XM/xumeng/13-dielectric/PCMs/36-PbBi2Te4/opt3	opt	Bi Te Pb	6 12 3	21	2624			500
nscc1741_XM/xumeng/13-dielectric/PCMs/37-PbBi2Te4-2/opt3	opt	Bi Te Pb	6 12 3	21	2624			500
nscc1741_XM/xumeng/13-dielectric/PCMs/38-PbBi4Te7/opt3	opt	Bi Te Pb	4 7 1	12	1634			500
nscc1741_XM/xumeng/13-dielectric/PCMs/39-PbBi6Te10/opt3	opt	Bi Te Pb	18 30 3	51	5924			500
nscc1741_XM/xumeng/13-dielectric/PCMs/40-PbSb4Te7/opt3	opt	Sb Te Pb	4 7 1	12	1634			500
nscc1741_XM/xumeng/13-dielectric/PCMs/41-Sb16Te3/opt3	opt	Sb Te	48 9	57	6573			500
nscc1741_XM/xumeng/13-dielectric/PCMs/42-Sb2Se2Te/opt3	opt	Sb Te Se	6 3 6	15	1964			500
nscc1741_XM/xumeng/13-dielectric/PCMs/43-Sb2SeTe2/opt3	opt	Sb Te Se	6 6 3	15	1964			500
nscc1741_XM/xumeng/13-dielectric/PCMs/44-Sb2Te/opt3	opt	Sb Te	6 3	9	1293			500
nscc1741_XM/xumeng/13-dielectric/PCMs/45-Sb8Te3/opt3	opt	Sb Te	24 9	33	3933			500
nscc1741_XM/xumeng/13-dielectric/PCMs/46-SbTe/opt3	opt	Sb Te	6 6	12	1623			500
nscc1741_XM/xumeng/13-dielectric/PCMs/47-Sn2GeTe3/opt3	opt	Sn Ge Te	2 1 3	6	974			500
nscc1741_XM/xumeng/13-dielectric/PCMs/48-SnBi4Te7/opt3	opt	Sn Bi Te	1 4 7	12	1634			500
nscc1741_XM/xumeng/13-dielectric/PCMs/49-SnSb2Te4/opt3	opt	Sn Sb Te	3 6 12	21	2624			500
nscc1741_XM/xumeng/13-dielectric/PCMs/50-In3SbTe2/opt3	opt	In Sb Te	3 1 2	6	974			500
nscc1741_XM/xumeng/14-elf-born/GeTe/opt3	opt	Ge Te	3 3	6	963			500
nscc1741_XM/xumeng/14-elf-born/GeSe/3-die	opt	Ge Se	4 4	8	1183			0
nscc1741_XM/grc/OTS/GeAsSeSi/2.7	opt	Ge As Se Si	75 75 75 75	300	33325			2000
nscc1741_XM/grc/OTS/GeAsSeSi/2.7.2	opt	Ge As Se Si	75 75 75 75	300	33325			2000
nscc1741_XM/grc/OTS/GeAsSeSi/2	opt	Ge As Se Si	75 75 75 75	300	33325			2000
nscc1741_XM/grc/OTS/GeAsSeSi/2.7.2.7	opt	Ge As Se Si	75 75 75 75	300	33325			2000
nscc1741_XM/grc/OTS/GeSe.5/2	opt	Ge Se	150 150	300	33303			2000
nscc1741_XM/grc/OTS/GeSe.5/2.7	opt	Ge Se	150 150	300	33303			2000
nscc1741_XM/grc/OTS/GeSe.5/2.7.2	opt	Ge Se	150 150	300	33303			2000
nscc1741_XM/grc/OTS/GeSe.5/2.7.2.7	opt	Ge Se	150 150	300	33303			2000
nscc1741_XM/grc/OTS/SiAsTe.1/2	opt	Si As Te	100 100 100	300	33314			2000
nscc1741_XM/grc/OTS/SiAsTe.1/2.7	opt	Si As Te	100 100 100	300	33314			2000
nscc1741_XM/grc/OTS/SiAsTe.1/2.7.2	opt	Si As Te	100 100 100	300	33314			2000
nscc1741_XM/grc/OTS/SiAsTe.1/2.7.2.7	opt	Si As Te	100 100 100	300	33314			2000
nscc1741_XM/grc/OTS/GeAsSe.2/2.std.F	opt	Ge As Se	100 100 100	300	33314			2000
nscc1741_XM/grc/OTS/GeAsSe.2/2.7	opt	Ge As Se	100 100 100	300	33314			2000
nscc1741_XM/grc/OTS/GeAsSe.2/2.7.2.7	opt	Ge As Se	100 100 100	300	33314			2000
nscc1741_XM/grc/OTS/GeAsSe.2/2.7.2	opt	Ge As Se	100 100 100	300	33314			2000
nscc1741_XM/grc/OTS/GeAsTeSi.3/2	opt	Ge As Te Si	75 75 75 75	300	33325			2000
nscc1741_XM/grc/OTS/GeAsTeSi.3/2.7	opt	Ge As Te Si	75 75 75 75	300	33325			2000
nscc1741_XM/grc/OTS/GeAsTeSi.3/2.7.2	opt	Ge As Te Si	75 75 75 75	300	33325			2000
nscc1741_XM/grc/OTS/GeAsTeSi.3/2.7.2.7	opt	Ge As Te Si	75 75 75 75	300	33325			2000
nscc1741_XM/grc/OTS/GeSeSi.6/2	opt	Ge Se Si	100 100 100	300	33314			2000
nscc1741_XM/grc/OTS/GeSeSi.6/2.7	opt	Ge Se Si	100 100 100	300	33314			2000
nscc1741_XM/grc/OTS/GeSeSi.6/2.7.2	opt	Ge Se Si	100 100 100	300	33314			2000
nscc1741_XM/grc/OTS/GeSeSi.6/2.7.2.7	opt	Ge Se Si	100 100 100	300	33314			2000
nscc1741_XM/grc/OTS/4-GATS/3-2	opt	Ge As Te Si	30 90 165 15	300	33325			2000
nscc1741_XM/grc/OTS/4-GATS/4-7	opt	Ge As Te Si	30 90 165 15	300	33325			2000
nscc1741_XM/grc/OTS/4-GATS/5-2	opt	Ge As Te Si	30 90 165 15	300	33325			2000
nscc1741_XM/grc/OTS/4-GATS/6-7	opt	Ge As Te Si	30 90 165 15	300	33325			2000
nscc1741_XM/grc/OTS/5-GATSN/3-2	opt	Ge As Te Si N	28 86 156 15 15	300	33336			2000
nscc1741_XM/grc/OTS/5-GATSN/5-2	opt	Ge As Te Si N	28 86 156 15 15	300	33336			2000
nscc1741_XM/grc/OTS/5-GATSN/4-7	opt	Ge As Te Si N	28 86 156 15 15	300	33336			2000
nscc1741_XM/grc/OTS/5-GATSN/6-7	opt	Ge As Te Si N	28 86 156 15 15	300	33336			2000
nscc1741_XM/grc/OTS/2-GeAsTeSiN.F/6-2	opt	Ge As Te Si N	60 60 60 60 60	300	33336			2000
nscc1741_XM/grc/OTS/2-GeAsTeSiN.F/5-7	opt	Ge As Te Si N	60 60 60 60 60	300	33336			2000
nscc1741_XM/grc/OTS/2-GeAsTeSiN.F/7-7	opt	Ge As Te Si N	60 60 60 60 60	300	33336			2000
nscc1741_XM/grc/OTS/2-GeAsTeSiN.F/4-2	opt	Ge As Te Si N	60 60 60 60 60	300	33336			2000
nscc1741_XM/grc/GeGaSb/Ge15Ga25Sb60/3-2-std	opt	Ge Ga Sb	45 75 180	300	33314			2000
nscc1741_XM/grc/GeGaSb/Ge15Ga25Sb60/4-2-7-std	opt	Ge Ga Sb	45 75 180	300	33314			2000
nscc1741_XM/grc/GeGaSb/Ge15Ga25Sb60/5-2-7-2-std	opt	Ge Ga Sb	45 75 180	300	33314			2000
nscc1741_XM/grc/GeGaSb/Ge15Ga25Sb60/6-2-7-2-7-std	opt	Ge Ga Sb	45 75 180	300	33314			2000
nscc1741_XM/grc/1-OTS/1-GeAsTeSi/1-opt2	opt	Ge As Te Si	75 75 75 75	300	33325			2000
nscc1741_XM/grc/1-OTS/2-GeAsTeSiN/1-opt	opt	Ge As Te Si N	60 60 60 60 60	300	33336			2000
nscc1741_XM/grc/1-OTS/4-GATSN/1-opt	opt	Ge As Te Si N	28 86 156 15 15	300	33336			2000
nscc1741_XM/grc/3-Te-based/2-CTe/3-CT/3-opt	opt	C Te	105 195	300	33303			500
nscc1741_XM/grc/3-Te-based/2-CTe/2-C35Te65/3-opt	opt	C Te	105 195	300	33303			500
nscc1741_XM/grc/3-Te-based/4-BTe/3-BTe3/3-opt	opt	B Te	75 225	300	33303			1000
nscc1741_XM/grc/3-Te-based/4-BTe/2-BTe3/3-opt	opt	B Te	75 225	300	33303			1000
nscc1741_XM/grc/3-Te-based/4-BTe/4-BTe3/3-opt	opt	B Te	75 225	300	33303			500
nscc1741_XM/grc/3-Te-based/3-AlTe/2-Al3Te7/3-opt	opt	Al Te	90 210	300	33303			50
nscc1741_XM/grc/3-Te-based/3-AlTe/3-Al3Te7/3-opt	opt	Al Te	90 210	300	33303			1000
nscc1741_XM/grc/3-Te-based/3-AlTe/4-Al3Te7/3-opt	opt	Al Te	90 210	300	33303			50
nscc1741_XM/grc/3-Te-based/9-ZnTe/2-Zn35Te65/3-opt	opt	Zn Te	105 195	300	33303			1000
nscc1741_XM/grc/3-Te-based/9-ZnTe/3-Zn35Te65/3/3-opt	opt	Zn Te	105 195	300	33303			1000
nscc1741_XM/grc/3-Te-based/9-ZnTe/3-Zn35Te65/1/3-opt1.93	opt	Zn Te	105 195	300	33303			100
nscc1741_XM/grc/3-Te-based/9-ZnTe/3-Zn35Te65/2/3-opt	opt	Zn Te	105 195	300	33303			1000
nscc1741_XM/grc/3-Te-based/5-SiTe/2/3-opt	opt	Si Te	150 150	300	33303			1000
nscc1741_XM/grc/3-Te-based/5-SiTe/1/3-opt	opt	Si Te	150 150	300	33303			50
nscc1741_XM/grc/3-Te-based/12-YTe/3-opt	opt	Y Te	30 270	300	33303			1000
nscc1741_XM/grc/3-Te-based/13-TiTe/3-opt	opt	Ti Te	30 270	300	33303			1000
nscc1741_XM/grc/3-Te-based/14-ScTe/3-opt	opt	Sc Te	30 270	300	33303			1000
nscc1741_XM/grc/3-Te-based/15-ZrTe/3-opt	opt	Zr Te	30 270	300	33303			1000
nscc1741_XM/grc/Ga2Te3-Zr/2-10p/3-opt2.7	opt	Ga Te Zr	108 162 30	300	33314			500
nscc1741_XM/grc/Ga2Te3-Zr/1-5p/3-opt.2.5	opt	Ga Te Zr	114 171 15	300	33314			500
nscc1741_XM/grc/Ga2Te3-Zr/5-5p/3-opt	opt	Ga Te Zr	114 171 15	300	33314			500
nscc1741_XM/grc/Ga2Te3-Zr/6-5p/3-opt	opt	Ga Te Zr	114 171 15	300	33314			500
nscc1741_XM/grc/GW/1-SnTe/1-opt	opt	Sn Te	4 4	8	1183			300
GK_xum02/xqd/5-MVB/2-PbSe/1-model/5-MD/1	md-amorphous	Pb Se	150 150	300	77508	300.0	300.0	3000
GK_xum02/xqd/8-In-doped/1-GeTe/3-MD	md-amorphous	In Ge Te	30 120 150	300	77519	300.0	300.0	2000
GK_xum02/xqd/8-In-doped/1-GeTe/04-MD	md-amorphous	In Ge Te	30 120 150	300	77519	300.0	300.0	2000
GK_xum02/xqd/8-In-doped/2-Sb2Te3/3-MD	md-amorphous	In Sb Te	30 90 180	300	77519	300.0	300.0	2000
GK_xum02/xqd/8-In-doped/2-Sb2Te3/04-MD	md-amorphous	In Sb Te	30 90 180	300	77519	300.0	300.0	2000
GK_xum02/xqd/8-In-doped/3-GST225/3-MD	md-amorphous	In Ge Sb Te	30 53 53 170	306	79072	300.0	300.0	2000
GK_xum02/xqd/8-In-doped/3-GST225/03-opt	md-amorphous	In Ge Sb Te	30 53 53 170	306	33985	300.0	300.0	2000
GK_xum02/xqd/8-In-doped/3-GST225/04-MD	md-amorphous	In Ge Sb Te	30 53 53 170	306	79072	300.0	300.0	2000
GK_xum02/xqd/8-In-doped/4-Sb/3-MD	md-amorphous	In Sb	30 270	300	77508	300.0	300.0	2000
GK_xum02/xqd/8-In-doped/4-Sb/04-MD	md-amorphous	In Sb	30 270	300	77508	300.0	300.0	2000
GK_xum02/xqd/8-In-doped/5-Ge15Sb85/3-MD	md-amorphous	In Ge Sb	30 40 230	300	77519	300.0	300.0	2000
GK_xum02/xqd/8-In-doped/5-Ge15Sb85/04-MD	md-amorphous	In Ge Sb	30 40 230	300	77519	300.0	300.0	2000
GK_xum02/xqd/1-PCM/1-Sb/1-model/5-MD/5-MD	md-amorphous	Sb	300	300	77497	300.0	300.0	500
GK_xum02/xqd/1-PCM/1-Sb/1-model/6-300K-MD	md-amorphous	Sb	300	300	77497	300.0	300.0	2000
GK_xum02/xqd/1-PCM/10-GeBiTe/0-model/3-MD	md-amorphous	Ge Bi Te	43 86 172	301	77776	300	300	500
GK_xum02/xqd/1-PCM/10-GeBiTe/0-model/4-MD	md-amorphous	Ge Bi Te	43 86 172	301	77776	300	300	500
GK_xum02/xqd/1-PCM/4-GeTe/1-model/4-MD/3-MD	md-amorphous	Ge Te	150 150	300	77508	300	300	500
GK_xum02/xqd/1-PCM/4-GeTe/1-model/4-MD/300k	md-amorphous	Ge Te	150 150	300	77508	300.0	300.0	2000
GK_xum02/xqd/1-PCM/4-GeTe/2-model/5-MD/MD-300K	md-amorphous	Ge Te	150 150	300	77508	300	300	2000
GK_xum02/xqd/1-PCM/4-GeTe/0-model/300K	md-amorphous	Ge Te	150 150	300	77508	300.0	300.0	2000
GK_xum02/xqd/1-PCM/4-GeTe/3-512/5-MD	md-amorphous	Ge Te	256 256	512	131992	300.0	300.0	1000
GK_xum02/xqd/1-PCM/4-GeTe/3-512/2-2000-300K	md-amorphous	Ge Te	256 256	512	131992	300.0	300.0	1000
GK_xum02/xqd/1-PCM/4-GeTe/4-cubic/1-64atom/2-MD	md-amorphous	Ge Te	32 32	64	16856	300.0	300.0	1000
GK_xum02/xqd/1-PCM/5-Sb2Te3/1-model/4-MD/300K	md-amorphous	Sb Te	120 180	300	77508	300	300	2000
GK_xum02/xqd/1-PCM/12-Bi_S/1-Bi2S3/5-MD/300K	md-amorphous	Bi S	120 180	300	77508	300.0	300.0	2000
GK_xum02/xqd/1-PCM/12-Bi_S/2-Bi2Se3/5-MD/300K	md-amorphous	Bi Se	120 180	300	77508	300.0	300.0	2000
GK_xum02/xqd/1-PCM/12-Bi_S/3-Bi2Te3/5-MD/300K	md-amorphous	Bi Te	120 180	300	77508	300.0	300.0	2000
GK_xum02/xqd/1-PCM/15-GST467/225-compare/6-MD	md-amorphous	Ge Sb Te	68 68 170	306	79061	300.0	300.0	3000
GK_xum02/xqd/1-PCM/15-GST467/6-MD	md-amorphous	Ge Sb Te	72 108 126	306	79061	300.0	300.0	3000
GK_xum02/xumeng/1-Sb2Te3	md-amorphous	Sb Te	120 180	300	77508	300.0	300.0	4000
GK_xum02/grc/SbSe/3-lsf	md-amorphous	Sb Se	120 180	300	77508	300.0	300.0	100
GK_xum02/grc/SbSe/MD	md-amorphous	Sb Se	120 180	300	77508	300.0	300.0	2000
GK_xum02/grc/OTS/1-As/2-GeSe/2-MD	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	2000
GK_xum02/grc/OTS/1-As/1-GeAsSe/MD	md-amorphous	Ge As Se	135 30 135	300	77519	300.0	300.0	2000
GK_xum02/grc/OTS/1-As/3-GeAsSe20/MD	md-amorphous	Ge As Se	120 60 120	300	77519	300.0	300.0	2000
GK_xum02/grc/docotor-paper/3-GeTe6/MD	md-amorphous	Ge Te	43 257	300	77508	300.0	300.0	2000
GK_xum02/grc/docotor-paper/3-GeTe6/MD-4000	md-amorphous	Ge Te	43 257	300	77508	300.0	300.0	4000
GK_xum02/grc/docotor-paper/Si-GeSe/2-5p/MD	md-amorphous	Ge Si Se	142 16 142	300	77519	300.0	300.0	2000
GK_xum02/grc/docotor-paper/Si-GeSe/3-20p/MD	md-amorphous	Ge Si Se	120 60 120	300	77519	300.0	300.0	2000
GK_xum02/grc/docotor-paper/Si-GeSe/5-20p-240/MD	md-amorphous	Ge Si Se	96 48 96	240	62099	300.0	300.0	2000
GK_xum02/grc/docotor-paper/Si-GeSe/4-5p-240/MD	md-amorphous	Ge Si Se	114 12 114	240	62099	300.0	300.0	2000
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/1/MD	md-amorphous	Ge Si Se	108 24 108	240	62099	300.0	300.0	2000
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/1/MD-4000	md-amorphous	Ge Si Se	108 24 108	240	62099	300.0	300.0	4000
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/300-SiGeSe/MD	md-amorphous	Ge Si Se	135 30 135	300	77519	300.0	300.0	2000
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/300-SiGeSe/MD-4000	md-amorphous	Ge Si Se	135 30 135	300	77519	300.0	300.0	4000
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GSS-r/md-10	md-amorphous	Ge Si Se	108 24 108	240	62099	300.0	300.0	4000
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GSS-r/md-20	md-amorphous	Ge Si Se	108 24 108	240	62099	300.0	300.0	4000
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GSS-r/md-30	md-amorphous	Ge Si Se	108 24 108	240	62099	300.0	300.0	4000
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GeSe-r/md-30	md-amorphous	Ge Se	120 120	240	62088	300.0	300.0	4000
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GeSe-r/md-10	md-amorphous	Ge Se	120 120	240	62088	300.0	300.0	4000
GK_xum02/grc/docotor-paper/Si-GeSe/1-10p/GeSe-r/md-20	md-amorphous	Ge Se	120 120	240	62088	300.0	300.0	4000
GK_xum02/grc/docotor-paper/1-GeSe/xu-GeSe/MD	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	4000
GK_xum02/grc/docotor-paper/1-GeSe/GeSe-240/1-l/MD	md-amorphous	Ge Se	120 120	240	62088	300.0	300.0	2000
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/2/analysis/MD	md-amorphous	Ge As Se	108 24 108	240	62099	300.0	300.0	4000
GK_xum02/grc/docotor-paper/As-GeSe/2-10p/3-GeAsSe/1-y/analysis/MD	md-amorphous	Ge As Se	108 24 108	240	62099	300.0	300.0	4000
GK_xum02/grc/docotor-paper/As-GeSe/1-5p/MD	md-amorphous	Ge As Se	114 12 114	240	62099	300.0	300.0	2000
GK_xum02/grc/docotor-paper/As-GeSe/3-20p/MD	md-amorphous	Ge As Se	96 48 96	240	62099	300.0	300.0	2000
GK_xum02/grc/docotor-paper/N-GeSe/1-5p/MD	md-amorphous	Ge N Se	114 12 114	240	62099	300.0	300.0	2000
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/MD	md-amorphous	Ge N Se	96 48 96	240	62099	300.0	300.0	2000
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/1/MD	md-amorphous	Ge N Se	96 48 96	240	62099	300.0	300.0	2000
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/2/MD	md-amorphous	Ge N Se	96 48 96	240	62099	300.0	300.0	2000
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/1/MD	md-amorphous	Ge N Se	102 36 102	240	62099	300.0	300.0	2000
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/2/MD-y	md-amorphous	Ge N Se	102 36 102	240	62099	300.0	300.0	2000
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/3/MD	md-amorphous	Ge N Se	102 36 102	240	62099	300.0	300.0	2000
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/MD	md-amorphous	Ge N Se	102 36 102	240	62099	300.0	300.0	2000
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/MD/md1	md-amorphous	Ge N Se	102 36 102	240	62099	300.0	300.0	2000
GK_xum02/grc/C-Ge-Te/C-Te/1-C10Te90/MD	md-amorphous	C Te	30 270	300	77508	300.0	300.0	2000
GK_xum02/grc/C-Ge-Te/C-Te/2-C20Te80/MD	md-amorphous	C Te	60 240	300	77508	300.0	300.0	2000
GK_xum02/grc/C-Ge-Te/C-Te/2-C20Te80/MD.adjust	md-amorphous	C Te	60 240	300	77508	300.0	300.0	947
GK_xum02/grc/C-Ge-Te/C-Te/3-C30Te70/MD	md-amorphous	C Te	90 210	300	77508	300.0	300.0	2000
GK_xum02/grc/C-Ge-Te/C-Te/3-C30Te70/MD.adjust	md-amorphous	C Te	90 210	300	77508	300.0	300.0	2000
GK_xum02/grc/C-Ge-Te/C-Te/3-C30Te70/8-MD-400eV	md-amorphous	C Te	90 210	300	77508	300.0	300.0	100
GK_xum02/grc/C-Ge-Te/2-Sb2Se3-C/3-lsf	md-amorphous	Sb Se C	108 162 30	300	77519	300.0	300.0	500
GK_xum02/grc/C-Ge-Te/2-Sb2Se3-C/C20/1-lsf	md-amorphous	Sb Se C	112 168 20	300	77519	300.0	300.0	1000
GK_xum02/grc/C-Ge-Te/2-Sb2Se3-C/MD	md-amorphous	Sb Se C	108 162 30	300	77519	300.0	300.0	500
GK_xum02/grc/C-Ge-Te/3-Sb2Se3/MD	md-amorphous	Sb Se	120 180	300	77508	300.0	300.0	500
GK_xum02/grc/C-Ge-Te/2-Sb2Se3-Si/3-lsf	md-amorphous	Sb Se Si	108 162 30	300	77519	300.0	300.0	500
GK_xum02/grc/C-Ge-Te/4-SbSeSi/3-lsf	md-amorphous	Sb Se Si	108 162 30	300	77519	300.0	300.0	500
GK_xum02/grc/As-OTS/GeAsS/7-analysis/MD	md-amorphous	Ge As S	108 24 108	240	62099	300.0	300.0	4000
GK_xum02/grc/As-OTS/N-GeSe/3-lsf	md-amorphous	Ge N Se	135 30 135	300	77519	300.0	300.0	200
GK_xum02/grc/As-OTS/N-GeSe/MD	md-amorphous	Ge N Se	135 30 135	300	77519	300.0	300.0	2000
GK_xum02/grc/As-OTS/5-GS/1-300K	md-amorphous	Ge S	150 150	300	77508	300.0	300.0	200
GK_xum02/grc/As-OTS/5-GS/old/MD	md-amorphous	Ge S	150 150	300	77508	300.0	300.0	3000
GK_xum02/grc/As-OTS/6-GT/MD	md-amorphous	Ge Te	150 150	300	77508	300.0	300.0	2000
GK_xum02/grc/As-OTS/6-GT/300K	md-amorphous	Ge Te	150 150	300	77508	300.0	300.0	100
GK_xum02/grc/As-OTS/GT-200/a-c-GT	md-amorphous	Ge Te	108 108	216	58531	300.0	300.0	20
GK_xum02/grc/As-OTS/GT-200/model	md-amorphous	Ge Te	108 108	216	58531	300.0	300.0	30
GK_xum02/grc/As-OTS/GT-200/GT-c	md-amorphous	Ge Te	54 54	108	29479	300.0	300.0	10
GK_xum02/grc/As-OTS/GT-200/new-GT	md-amorphous	Ge Te	108 108	216	58531	300.0	300.0	30
GK_xum02/grc/As-OTS/240/GeS/2/2-300K	md-amorphous	Ge S	120 120	240	62088	300.0	300.0	200
GK_xum02/grc/As-OTS/240/GeS/3/1-300K	md-amorphous	Ge S	120 120	240	62088	300.0	300.0	500
GK_xum02/grc/As-OTS/240/GeS/1/MD	md-amorphous	Ge S	120 120	240	62088	300.0	300.0	2000
GK_xum02/grc/As-OTS/240/SiTe/3-relax/1-lsf	md-amorphous	Si Te	120 120	240	62088	300.0	300.0	200
GK_xum02/grc/As-OTS/240/SiTe/MD	md-amorphous	Si Te	120 120	240	62088	300.0	300.0	2000
GK_xum02/grc/As-OTS/240/SiSe/MD	md-amorphous	Si Se	120 120	240	62088	300.0	300.0	2000
GK_xum02/grc/As-OTS/GeSe-dos/old-dos/3-lsf	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	50
GK_xum02/grc/As-OTS/GeSe-dos/3-time/1-lsf	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	100
GK_xum02/grc/As-OTS/8-SiAsSe/MD	md-amorphous	Si As Se	108 24 108	240	62099	300.0	300.0	3000
GK_xum02/grc/As-OTS/doped-GeSe/1-C/4-md	md-amorphous	Ge C Se	108 24 108	240	62099	300.0	300.0	2000
GK_xum02/grc/As-OTS/doped-GeSe/2-N/5/MD	md-amorphous	Ge N Se	108 24 108	240	62099	300.0	300.0	2000
GK_xum02/grc/As-OTS/doped-GeSe/2-N/1/MD	md-amorphous	Ge N Se	108 24 108	240	62099	300.0	300.0	2000
GK_xum02/grc/As-OTS/doped-GeSe/2-N/1/MD/MD-400	md-amorphous	Ge N Se	108 24 108	240	62099	300.0	300.0	4000
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-2/MD	md-amorphous	Ge N Se	108 24 108	240	62099	300.0	300.0	2000
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-1/MD	md-amorphous	Ge N Se	108 24 108	240	62099	300.0	300.0	2000
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-y/MD	md-amorphous	Ge N Se	108 24 108	240	62099	300.0	300.0	2000
GK_xum02/grc/As-OTS/doped-GeSe/3-Sb/3-lsf	md-amorphous	Ge Sb Se	108 24 108	240	62099	300.0	300.0	100
GK_xum02/grc/As-OTS/doped-GeSe/3-Sb/MD	md-amorphous	Ge Sb Se	108 24 108	240	62099	300.0	300.0	2000
GK_xum02/grc/As-OTS/doped-GeSe/4-Hf/MD	md-amorphous	Ge Hf Se	108 24 108	240	62099	300.0	300.0	2000
GK_xum02/grc/As-OTS/doped-GeSe/5-In/MD	md-amorphous	Ge In Se	108 24 108	240	62099	300.0	300.0	2000
GK_xum02/grc/As-OTS/doped-GeSe/6-P/MD	md-amorphous	Ge P Se	108 24 108	240	62099	300.0	300.0	2000
GK_xum02/grc/SbS/3-lsf	md-amorphous	Sb S	120 180	300	77508	300.0	300.0	100
GK_xum02/grc/SbS/MD	md-amorphous	Sb S	120 180	300	77508	300.0	300.0	2000
GK_xum02/grc/GaSe/3-time/1-lsf	md-amorphous	Ga Se	150 150	300	77508	300.0	300.0	100
GK_xum02/grc/GaSe/MD	md-amorphous	Ga Se	150 150	300	77508	300.0	300.0	2000
GK_xum02/grc/1-OTS/3-GATS/4-MD	md-amorphous	Ge As Te Si	30 90 165 15	300	77530	300.0	300.0	2000
GK_xum02/grc/1-OTS/4-GATSN/4-MD	md-amorphous	Ge As Te Si N	28 86 156 15 15	300	77541	300.0	300.0	2000
GK_xum02/grc/1-OTS/1-GeSe/2-MD	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	2000
GK_xum02/grc/1-OTS/InTe/19-InTe/MD.new-MGS	md-amorphous	In Te	30 270	300	77508	300.0	300.0	1000
GK_xum02/grc/1-OTS/InTe/19-InTe/MD	md-amorphous	In Te	30 270	300	77508	300.0	300.0	2000
GK_xum02/grc/1-OTS/InTe/19-InTe/MD/new	md-amorphous	In Te	30 270	300	77508	300.0	300.0	1000
GK_xum02/grc/1-OTS/InTe/19-InTe/new/1-300K	md-amorphous	In Te	30 270	300	77508	300.0	300.0	500
GK_xum02/grc/1-OTS/InTe/37-InTe/MD	md-amorphous	In Te	90 210	300	77508	300.0	300.0	4000
GK_xum02/grc/1-OTS/InTe/37-InTe/MD.new	md-amorphous	In Te	90 210	300	77508	300.0	300.0	1000
GK_xum02/grc/1-OTS/InTe/55-InTe/1/MD	md-amorphous	In Te	150 150	300	77508	300.0	300.0	3000
